fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Keep your heads up Philadelphia 76ers ...This just means that we have a real series on our hands. Let's put this one behind us and prep for game 2. Stand up Philly we got work to do damn it!!!!! ,195,39,1,27,21,1,0,1,0,1,,"{""NP"": {""PRP$#NNS"": 2, ""NNP#CD"": 1, ""DT"": 1, ""DT#JJ#NN"": 1, ""NNP#POS"": 1, ""NP#CC#NP"": 1, ""NN#CD"": 1, ""NP#SBAR"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBP#NP"": 1, ""VBZ#SBAR"": 1, ""VBD#NP#PP#PP"": 1, ""VBZ"": 1, ""VB#SBAR"": 1, ""VBD#NP#S"": 1, ""VB#PRT#NP"": 1}, ""S"": {""NP#ADVP#VP"": 1, ""S#:#S#."": 1, ""INTJ#NP#VP"": 1}, ""SBAR"": {""IN#S"": 1, ""S"": 2}, ""PRT"": {""RP"": 1}, ""INTJ"": {""UH"": 1}}",0.095,0.905,0.0,"{""V"": 7, ""D"": 4, ""N"": 6, ""P"": 6, ""^"": 3, "","": 4, ""O"": 5, ""R"": 1, ""A"": 1, ""L"": 1, ""$"": 2, ""&"": 1, ""T"": 1, ""!"": 1}"
,0,0,0,0,21,1,0,0,1,1,,{},0.0,0.0,0.0,{}
Let's gooooooooo Philadelphia 76ers !!!!! Shoutout to my guy Ben Simmons for the amazing gift!!!!! It's go time Philadelphia....    ,132,19,1,9,18,7,0,2,1,3,,"{""NP"": {""NNP#POS"": 1, ""NP#NNP#NNP#NNPS#NNP#NNP"": 1, ""PRP$#NN#NNP#NNP"": 1, ""DT#JJ#NN"": 1, ""NN#NNP"": 1}, ""VP"": {""VBZ#VP"": 1, ""VBD#SBAR"": 1}, ""S"": {""NP#VP#:"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.784,0.216,"{""L"": 2, ""V"": 3, ""^"": 5, "","": 3, ""P"": 2, ""D"": 2, ""N"": 3, ""A"": 1}"
Love ya back ,13,3,1,3,17,1,0,0,1,1,,"{""VP"": {""VB#NP#ADVP"": 1}}",0.0,0.323,0.677,"{""V"": 1, ""O"": 1, ""R"": 1}"
,0,0,0,0,17,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,17,1,0,0,1,1,,{},0.0,0.0,0.0,{}
Happy Saturday people!!!!!    ,30,3,1,0,16,7,0,0,1,3,,"{""NP"": {""JJ#NNP#NNS"": 1}, ""VP"": {""VBZ"": 1}}",0.0,0.291,0.709,"{""A"": 1, ""^"": 1, ""N"": 1, "","": 1}"
Getting older and loving it damn it. Cant believe Im going to be 40 this summer...Sheeesshhh where does the time go ,116,21,1,14,23,7,0,0,1,0,,"{""ADJP"": {""JJR"": 1}, ""VP"": {""VBG#ADJP"": 1, ""VBG#NP"": 1, ""VP#CC#VP"": 1, ""VBZ#NP"": 1, ""VB#NP#NP"": 1, ""VBG#S"": 1, ""VBP#NP"": 1, ""VBP"": 1, ""VBZ#SBAR"": 1}, ""NP"": {""CD"": 1, ""NP#VP"": 1}, ""S"": {""S#VP#."": 1, ""NP#SBAR"": 1, ""S#:#S"": 1}, ""WHADVP"": {""WRB"": 1}, ""SBAR"": {""S"": 1, ""WHADVP#S"": 1}}",0.105,0.742,0.152,"{""V"": 9, ""A"": 1, ""&"": 1, ""O"": 2, "","": 2, ""L"": 1, ""P"": 1, ""$"": 1, ""D"": 2, ""N"": 2, ""!"": 1, ""R"": 1}"
What in the fuck was going on here...Jesus Christ.  I think I have on B Ball sneaker shoes... ,94,18,1,12,23,7,0,0,1,0,😂:8,"{""NP"": {""WP"": 1, ""RB"": 1, ""NNP#NNP#NN#NNS"": 1}, ""VP"": {""VBG#PP"": 1, ""VBD#VP"": 1, ""PP"": 1, ""VBP#VP"": 1, ""VBP#SBAR"": 1}, ""S"": {""NP#VP#:"": 1}, ""SINV"": {""S#:#NP#."": 1}, ""ROOT"": {""SINV"": 1}, ""SBAR"": {""S"": 1}}",0.2,0.8,0.0,"{""O"": 3, ""P"": 3, ""D"": 1, ""N"": 2, ""V"": 4, ""R"": 1, "","": 3, ""^"": 5}"
Major growth  Major shoutout to my partner in crime/stylist Ashley North .....Shit used to be really bad  Im looking at some old pics dying laughing right now. ,160,27,1,13,23,7,0,1,1,0,😂:6,"{""NP"": {""NNP#NN#NNP"": 1, ""NN#NNP#NNP"": 1, ""DT#JJ#NNS"": 1, ""NP#VP"": 2}, ""VP"": {""VBP#PP"": 1, ""VBG#ADVP"": 1, ""VBG#S"": 1, ""VBG#PP"": 1, ""VB#ADJP#NP"": 1, ""VBD#S"": 1}, ""S"": {""S#:#S#."": 1}, ""ADJP"": {""RB#JJ"": 1}, ""ADVP"": {""RB#RB"": 1}}",0.113,0.714,0.173,"{""A"": 4, ""N"": 6, ""P"": 4, ""D"": 2, ""^"": 2, "","": 2, ""V"": 5, ""R"": 3, ""L"": 1}"
I've come along way  ,21,4,1,3,23,7,0,0,1,0,😂:4,"{""VP"": {""VBN#PP"": 1, ""VBP#VP"": 1}}",0.0,1.0,0.0,"{""L"": 1, ""V"": 1, ""P"": 1, ""N"": 1}"
,0,0,0,0,18,1,0,0,1,1,,{},0.0,0.0,0.0,{}
"I love my relationship with my director....your the real deal ""Little Boots"" AKA One more take Jake....We are in good hands with you. This movie is going to be fucking ",168,30,1,21,17,7,0,0,1,0,,"{""NP"": {""DT#JJ#NN"": 1, ""NNP#NNP#NNP"": 1, ""NP#``#NP"": 1, ""PRP$#NP"": 1, ""CD"": 1, ""NP#ADVP"": 1, ""JJ#NNS"": 1}, ""VP"": {""VBP#NP#PP"": 1, ""VBP#NP"": 1, ""VBP#PP"": 1, ""VB#ADJP"": 1, ""VBG#S"": 1, ""VBZ#VP"": 1}, ""S"": {""S#:#S#:#S#."": 1}, ""ADVP"": {""NP#RBR"": 1}, ""ADJP"": {""JJ"": 1}}",0.0,0.792,0.208,"{""O"": 3, ""V"": 6, ""D"": 4, ""N"": 6, ""P"": 4, "","": 5, ""L"": 1, ""A"": 4, ""G"": 1, ""$"": 1, ""^"": 1, ""R"": 1}"
"I'm putting my life on the line for y'all in this one!!! Catch me and  in whatthefit, only on LOL Network channel on youtube.  ",127,24,1,16,16,7,0,1,1,2,,"{""NP"": {""DT#CD#NNS"": 1, ""NP#VP"": 1, ""NNP#NNP#NN"": 1}, ""VP"": {""VBP#NP"": 1, ""VBG#NP#PP"": 1, ""PP#PP"": 1, ""VP#,#ADVP#VP"": 1, ""VBP#VP"": 1}, ""PP"": {""DT#PP#CC#PP"": 1}}",0.0,0.839,0.161,"{""L"": 1, ""V"": 2, ""D"": 3, ""N"": 4, ""P"": 6, ""O"": 2, ""$"": 1, "","": 3, ""&"": 1, ""R"": 1, ""!"": 1, ""^"": 2}"
I'm prolific.... so gifted....Im the type that's gone go get it...no kidding!!!!!!,82,12,1,7,15,1,0,0,0,0,,"{""NP"": {""RB#JJ"": 1, ""NP#SBAR"": 2, ""DT#JJ#NN"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBP#ADJP"": 1, ""VBN"": 1, ""VBZ#VP"": 1, ""VBP"": 1, ""VBP#NP#:#NP"": 1}, ""S"": {""NP#VP#:#."": 1}, ""ROOT"": {""FRAG"": 1}, ""WHNP"": {""WDT"": 1}, ""SBAR"": {""WHNP#S"": 1, ""S"": 1}, ""FRAG"": {""NP#:#S"": 1}}",0.0,1.0,0.0,"{""L"": 3, ""A"": 2, "","": 4, ""R"": 1, ""D"": 1, ""N"": 1, ""V"": 4, ""O"": 1, ""!"": 1}"
,0,0,0,0,14,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,14,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,14,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,14,1,0,0,1,0,😂:6,{},0.0,0.0,0.0,{}
 Its time man!!!!,17,3,1,2,4,1,0,0,1,0,"🏾:1,😂:5","{""NP"": {""PRP$#NN#NN"": 1}, ""VP"": {""VBZ"": 1}, ""FRAG"": {""NP#VP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""L"": 1, ""N"": 2, "","": 1}"
One of my favorite episodes ,28,5,1,3,19,1,0,0,1,0,😂:3,"{""NP"": {""CD"": 1, ""PRP$#JJ#NNS"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.571,0.429,"{""$"": 1, ""P"": 1, ""D"": 1, ""A"": 1, ""N"": 1}"
We can all start our days off with a little Hustle....My Multivitamin is for Men & Women. I want us all to be great....Now come get some of this Hustle ,152,30,1,23,19,1,0,0,1,0,,"{""NP"": {""PRP$#NNS"": 1, ""DT#JJ#NN"": 1, ""NNP#CC#NNP"": 1, ""DT"": 1, ""DT#NNP"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#NP#PRT#PP"": 1, ""MD#RB#VP"": 1, ""VBZ#PP"": 1, ""VB#ADJP"": 1, ""VBP#S"": 1, ""VB#VP"": 1}, ""S"": {""S#:#S#."": 1, ""NP#RB#VP"": 1, ""ADVP#VP"": 1, ""S#:#S"": 1}, ""ADJP"": {""JJ"": 1}}",0.0,0.952,0.048,"{""O"": 3, ""V"": 7, ""D"": 7, ""N"": 6, ""P"": 5, ""A"": 2, "","": 3, ""&"": 1, ""R"": 1}"
Check out the brand new trailer for my new movie Secret Life of Pets 2 ... hitting theaters SOON!!!  ,101,19,1,11,18,1,1,0,0,0,,"{""PRT"": {""RP"": 1}, ""NP"": {""DT#NN#JJ#NN"": 1, ""PRP$#JJ#NN#NNP#NNP"": 1, ""NNP#CD"": 1}, ""VP"": {""VBG#NP"": 1, ""VB#PRT#NP#PP#:#S"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""T"": 1, ""D"": 2, ""N"": 6, ""A"": 3, ""P"": 3, "","": 2, ""R"": 1}"
"I'm putting my life on the line for y'all in this one!!! Catch me and  in What The Fit, only on LOL Network channel on YouTube.                          Full episode - ",168,29,1,21,18,1,1,3,1,2,,"{""NP"": {""DT"": 1, ""DT#CD#NNS"": 1, ""NP#,#ADVP"": 1, ""JJ#NN#:"": 1}, ""VP"": {""VBP#NP"": 1, ""VB#PP"": 1, ""VBG#NP#PP#SBAR"": 1, ""VBP#VP"": 1}, ""SBAR"": {""S"": 1, ""WHPP#S"": 1, ""SBAR#CC#SBAR"": 1}, ""WHNP"": {""WDT"": 1}, ""WHPP"": {""IN#WHNP"": 1}, ""ADVP"": {""RB#PP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.79,0.21,"{""L"": 1, ""V"": 2, ""D"": 4, ""N"": 5, ""P"": 6, ""O"": 3, ""$"": 1, "","": 4, ""&"": 1, ""R"": 1, ""!"": 1, ""^"": 2, ""A"": 1}"
We are back!!!! Secret Life Of Pets 2 ,38,8,1,6,16,7,0,0,1,0,,"{""NP"": {""NNP#CD"": 1}, ""S"": {""NP#PP"": 1}, ""VP"": {""VBG#S"": 1, ""VBP#ADVP#VP"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""V"": 1, ""R"": 1, "","": 1, ""A"": 1, ""N"": 2, ""P"": 2}"
So much greatness in one photo... We are making great steps in the right direction people. Shoutout to my brother Will Packer for putting together another amazing ,163,27,1,12,14,7,0,1,1,0,,"{""NP"": {""CD#NN"": 1, ""JJ#NNS"": 1, ""DT#JJ#NN#NNS"": 1, ""DT#JJ"": 1}, ""PP"": {""IN#S"": 1}, ""ADJP"": {""RB#JJ#PP"": 1}, ""FRAG"": {""RB#ADJP"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VBP#VP"": 1, ""VB#PP"": 1, ""VBG#PRT#NP"": 1}, ""S"": {""FRAG#:#S#."": 1}, ""ROOT"": {""SINV"": 1}, ""PRT"": {""RP"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.76,0.24,"{""R"": 2, ""A"": 4, ""N"": 6, ""P"": 4, ""$"": 1, "","": 2, ""O"": 1, ""V"": 5, ""D"": 3, ""^"": 1}"
Let's gooooooooo......I can't wait to see what your cooking up!!!!! ,68,10,1,5,5,1,0,0,1,1,,"{""NP"": {""NNP#POS"": 1, ""NP#NN"": 1, ""NP#:#S"": 1, ""NP#VP"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""MD#RB#VP"": 1, ""ADVP#VBN"": 1}, ""X"": {""WP"": 1, ""X#NP"": 1}, ""FRAG"": {""NP#X"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""L"": 1, ""V"": 4, "","": 2, ""O"": 2, ""P"": 2, ""D"": 1, ""N"": 1}"
Your a legend man....proud to call you a Brother & a friend. Love u champ....Congrats on an amazing season DWade ,113,20,1,12,4,7,0,1,1,0,,"{""NP"": {""DT#NN#NN"": 1, ""DT#NP#CC#NP"": 1, ""NN#NN#NN"": 1, ""DT#JJ#NN#NN"": 1, ""NP#:#NP"": 1}, ""VP"": {""VBG#NP"": 1, ""VB#S"": 1}, ""S"": {""NP#NP"": 1}, ""ADJP"": {""JJ"": 1}, ""FRAG"": {""ADJP#S"": 1, ""S#:#FRAG#."": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}}",0.0,0.517,0.483,"{""L"": 1, ""D"": 4, ""N"": 6, "","": 3, ""A"": 2, ""P"": 2, ""V"": 2, ""O"": 2, ""&"": 1, ""!"": 1, ""^"": 1}"
Nooooowwww Streaming!!!!!! All I can say is thank you to all of my amazing fans all over the world. The response that my special is getting on a global level is UNREAL. I ,171,33,1,22,21,7,0,0,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""NP#SBAR"": 2, ""DT"": 1, ""PRP$#JJ#NNS"": 1, ""DT#JJ#NN"": 1}, ""VP"": {""VB"": 1, ""MD#VP"": 1, ""VB#NP#PP#PP"": 1, ""VBZ#VP"": 2, ""VBG#PP"": 1, ""VBZ#NP"": 1}, ""SBAR"": {""S"": 1, ""IN#S"": 1}, ""PP"": {""DT#IN#NP"": 1}, ""ROOT"": {""FRAG"": 1}, ""FRAG"": {""NP"": 1}}",0.0,0.726,0.274,"{""R"": 2, ""V"": 8, "","": 3, ""D"": 7, ""O"": 3, ""P"": 5, ""A"": 4, ""N"": 4}"
  ,2,0,1,0,5,7,0,0,1,2,,{},0.0,0.0,0.0,{}
"There is no reason for any of you to be missing my radio show ""Straight From The Hart"" on Mondays at 4pm pst 7pm est on Laugh Out aloud radio Sirius XM channel 96....Its a ",172,35,1,22,19,7,0,0,1,0,,"{""NP"": {""EX"": 1, ""DT"": 1, ""DT#NNP"": 1, ""QP#NN#NN#CD#NN#NN"": 1, ""NNP#IN#NNP#NN"": 1, ""CD"": 1, ""PRP$#FW"": 1, ""NP#:#NP"": 1, ""NP#PP#S"": 1}, ""QP"": {""CD#IN#CD"": 1}, ""VP"": {""VB#``#NP#PP#SBAR"": 1, ""VBG#S"": 1, ""VB#VP"": 1, ""VBZ#NP"": 1}, ""SBAR"": {""S"": 1}}",0.11,0.752,0.138,"{""X"": 1, ""V"": 4, ""D"": 5, ""N"": 6, ""P"": 7, ""O"": 1, "","": 3, ""R"": 2, ""^"": 5, ""$"": 3, ""T"": 1, ""L"": 1}"
So dope bou_bou_design_ ....I genuinely appreciate the love man!!!!!  ,70,9,1,4,15,7,0,0,1,1,,"{""NP"": {""NN#NN#NNS"": 1, ""JJ#NN#NNS"": 1, ""DT#NN#NN#NN"": 1}, ""VP"": {""VBP#NP"": 1, ""MD#VP"": 1}, ""S"": {""IN#NP#VP"": 1, ""S#:#S"": 1}}",0.0,0.465,0.535,"{""R"": 2, ""A"": 1, ""P"": 1, "","": 2, ""O"": 1, ""V"": 1, ""D"": 1, ""N"": 2}"
"""HartBeat Studios"" is officially open for business...Always working....Never Content....Focused.  ",98,9,1,3,5,7,0,0,1,1,,"{""NP"": {""``#NNP#NNP"": 1, ""NP#:#NP"": 1}, ""ADJP"": {""RB#JJ#PP"": 1, ""VBG"": 1}, ""VP"": {""VBZ#ADJP"": 1}, ""FRAG"": {""ADVP#ADJP#:#NP"": 1, ""S#:#FRAG#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{"","": 6, ""^"": 1, ""N"": 3, ""V"": 4, ""R"": 3, ""P"": 1}"
"My Multivitamin ""Vita Hustle"" is now available people....Come get some of this Hustle damn it!!!!! Let's gooooooooo ",116,17,1,8,1,1,0,0,1,0,,"{""NP"": {""NNP#NNP#``#NNP#NNP"": 1, ""JJ#NNS"": 1, ""DT"": 1, ""DT#NNP#NN"": 1, ""NNP#POS"": 1, ""NP#NN"": 1, ""NP#PP#SBAR"": 1}, ""VP"": {""VBZ#ADVP#NP"": 1, ""VBZ#NP"": 1}, ""S"": {""ADVP#VP"": 1, ""S#:#S"": 1}, ""SBAR"": {""S"": 1}}",0.195,0.805,0.0,"{""D"": 3, ""N"": 4, "","": 4, ""^"": 1, ""V"": 4, ""R"": 1, ""A"": 1, ""P"": 1, ""!"": 1, ""O"": 1, ""L"": 1}"
Joe Rogan Experience #1278 - Kevin Hart  via YouTube Make sure yall give todays Podcast a listen. One of the best conversations that I have ever had!!!,151,27,1,17,0,1,0,1,1,0,,"{""NP"": {""##CD"": 1, ""JJ#NN"": 2, ""NP#:#S"": 1, ""CD"": 1, ""DT#JJS#NNS"": 1}, ""VP"": {""VB#NP#NP"": 1, ""VBP#S"": 1, ""VBZ#NP"": 1, ""VBN#NP"": 1, ""VBP#ADVP#VP"": 1}, ""ROOT"": {""FRAG"": 1}, ""SBAR"": {""IN#S"": 1}, ""FRAG"": {""NP#SBAR"": 1}}",0.0,0.749,0.251,"{""^"": 5, ""N"": 4, ""#"": 1, "","": 3, ""P"": 3, ""V"": 4, ""A"": 2, ""O"": 2, ""S"": 1, ""D"": 2, ""$"": 1, ""R"": 1}"
One of the best conversations that I have ever had man. Thank you,65,13,1,11,21,1,0,0,1,0,,"{""NP"": {""CD"": 1, ""DT#JJS#NNS"": 1, ""NP#SBAR"": 1, ""NP#PP#."": 1}, ""VP"": {""VBN#NP"": 1, ""VBP#ADVP#VP"": 1}, ""SBAR"": {""IN#S"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.599,0.401,"{""$"": 1, ""P"": 2, ""D"": 1, ""A"": 1, ""N"": 2, ""O"": 2, ""V"": 3, ""R"": 1, "","": 1}"
Your collection makes me really happy...thank you so much for your support,74,12,1,7,17,1,0,0,1,0,,"{""ADJP"": {""RB#JJ"": 1}, ""ADVP"": {""RB#RB"": 1}, ""VP"": {""VB#NP#ADVP#PP"": 1, ""VBZ#NP#ADJP#:#S"": 1}}",0.0,0.803,0.197,"{""D"": 2, ""N"": 2, ""V"": 2, ""O"": 2, ""R"": 3, ""A"": 1, "","": 1, ""P"": 1}"
Make sure yall catch me on Joe Rogan podcast today. It should be EPIC,69,14,1,9,16,1,0,1,0,0,,"{""NP"": {""JJ#NN"": 2}, ""VP"": {""VB#NP#PP#NP"": 1, ""VB#NP#VP"": 1, ""VB#ADJP"": 1, ""MD#VP"": 1}, ""S"": {""VP#."": 1}, ""ADJP"": {""JJ"": 1}}",0.0,0.85,0.15,"{""V"": 4, ""A"": 2, ""O"": 3, ""P"": 1, ""^"": 2, ""N"": 2, "","": 1}"
,0,0,0,0,14,1,0,0,1,1,,{},0.0,0.0,0.0,{}
Soooooo dope...gotta love Ricky Gervais,39,5,1,1,14,1,0,1,1,0,,"{""NP"": {""NP#:#SQ"": 1}, ""SQ"": {""VBD#NP#VP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.488,0.512,"{""R"": 1, ""A"": 1, "","": 1, ""V"": 2, ""^"": 2}"
,0,0,0,0,14,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,14,1,0,0,1,1,,{},0.0,0.0,0.0,{}
Trust me when I tell you that I wont....being me is all that I know how to be ,78,18,1,16,14,1,0,0,1,0,"🕺:1,🏾:1","{""NX"": {""FW"": 1}, ""NP"": {""NNP#NX"": 1, ""NP#SBAR"": 1}, ""WHADVP"": {""WRB"": 2}, ""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""SBAR"": {""IN#S"": 2, ""WHADVP#S"": 2}, ""VP"": {""VBP#NP#SBAR"": 1, ""VBG#NP"": 1, ""VP#:#S"": 1, ""VB"": 1, ""VBP#SBAR"": 1, ""VBZ#RB#SBAR"": 1}}",0.0,0.809,0.191,"{""V"": 7, ""O"": 6, ""R"": 2, ""P"": 3, "","": 1, ""X"": 1}"
,0,0,0,0,14,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,14,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,14,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,14,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,14,1,0,0,1,1,,{},0.0,0.0,0.0,{}
Now streaming....I appreciate all of the love & support. Truly means the world to me.   ,88,15,1,9,0,7,0,0,1,2,,"{""VP"": {""VBG"": 1, ""VBP#NP"": 1, ""VBZ#NP#PP"": 1}, ""S"": {""ADVP#VP"": 1, ""S#:#S#."": 1}, ""NP"": {""DT"": 1, ""NP#CC#NP"": 1}}",0.0,0.444,0.556,"{""R"": 2, ""V"": 3, "","": 3, ""O"": 2, ""D"": 3, ""P"": 2, ""N"": 3, ""&"": 1}"
Im trying my best man...Cant stop wont stop,43,8,1,6,21,1,0,0,1,0,,"{""NP"": {""PRP$#JJS#NN"": 1, ""JJ#NN"": 1}, ""VP"": {""VBG#NP"": 1, ""VBP#NP"": 1, ""VB#S"": 1}, ""S"": {""S#:#S"": 1}}",0.324,0.368,0.309,"{""L"": 1, ""V"": 5, ""D"": 1, ""A"": 1, ""N"": 1, "","": 1}"
,0,0,0,0,21,1,0,0,1,1,,{},0.0,0.0,0.0,{}
Thank you NATO aka National Association Of Theater Owners....  ,63,9,1,4,19,7,0,0,1,1,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1}, ""S"": {""NP#NP"": 1, ""VP#:"": 1}, ""VP"": {""VB#S"": 1}}",0.0,0.762,0.238,"{""V"": 1, ""O"": 1, ""^"": 3, ""G"": 1, ""N"": 2, ""P"": 1, "","": 1}"
,0,0,0,0,15,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,15,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,15,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,15,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,15,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,15,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,15,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,3,1,0,0,1,1,,{},0.0,0.0,0.0,{}
Love you guys. Thank you so much,32,7,1,5,3,1,0,0,1,0,,"{""S"": {""NP#NP"": 1, ""VP#."": 1, ""NP#ADJP"": 1}, ""VP"": {""VB#S"": 2}, ""ADJP"": {""RB#JJ"": 1}}",0.0,0.427,0.573,"{""V"": 2, ""O"": 2, ""N"": 1, "","": 1, ""R"": 1, ""A"": 1}"
"In Las Vegas at the CinemaCon Awards...Tonight I'm receiving the ""International Star Of The Year"" award and I am truly humbled by it. This doesn't happen without all of my ",172,30,1,18,2,7,0,0,1,0,,"{""NP"": {""DT#NNP#NNS"": 1, ""NAC#NNP"": 1, ""DT#``#NNP#NNP"": 1, ""DT#NN#NN"": 1, ""DT"": 2, ""PRP$"": 1}, ""PP"": {""IN#NP#:"": 1}, ""NAC"": {""NNP#NNP#PP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBP#VP"": 1, ""VBN#PP"": 1, ""VBP#ADVP#VP"": 1, ""VB#PP"": 1, ""VBZ#RB#VP"": 1}, ""S"": {""PP#NP#VP"": 1, ""S#CC#S#."": 1}}",0.0,0.808,0.192,"{""P"": 6, ""^"": 6, ""D"": 6, "","": 4, ""N"": 3, ""L"": 1, ""V"": 5, ""&"": 1, ""O"": 2, ""R"": 1}"
"Receiving the ""International movie star of the year"" award tonight at CinemaCon in Las Vegas....These moments don't happen without all of you. Thank you all for your continued support over the years.",199,32,1,16,1,1,0,0,0,0,,"{""NP"": {""DT#``#JJ#NN#NN"": 1, ""DT#NN#NN#NN"": 1, ""DT#NNS"": 2, ""DT"": 1, ""PRP$#VBN#NN"": 1}, ""PP"": {""DT#IN#NP"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VB#PP"": 1, ""VBP#RB#VP"": 1, ""VB#NP#PP"": 1}, ""S"": {""S#:#S#."": 1, ""VP#."": 1}}",0.0,0.769,0.231,"{""V"": 4, ""D"": 7, "","": 5, ""^"": 4, ""N"": 8, ""P"": 7, ""O"": 2, ""A"": 1}"
My guy... appreciate u man,26,5,1,3,0,1,0,0,1,0,,"{""NP"": {""JJ#NN#NN"": 1, ""NP#:#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.526,0.474,"{""D"": 1, ""N"": 2, "","": 1, ""V"": 1, ""O"": 1}"
I genuinely appreciate that... trying my best man,49,8,1,4,0,1,0,0,1,0,,"{""NP"": {""DT"": 1, ""PRP$#JJS#NN"": 1}, ""VP"": {""VBG#NP"": 1, ""VB#S"": 1, ""MD#VP"": 1}, ""S"": {""NP#:#VP"": 1}}",0.0,0.42,0.58,"{""O"": 2, ""R"": 1, ""V"": 2, "","": 1, ""D"": 1, ""A"": 1, ""N"": 1}"
I appreciate you champ,22,4,1,2,0,1,0,0,1,0,,"{""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VBP#S"": 1}}",0.0,0.147,0.853,"{""O"": 2, ""V"": 1, ""N"": 1}"
"So much motivation & inspiration in one photo. Thank you for simply believing in me fellas. From left to right Chris Meledandri, Ron Meyer & Will Packer.  ",155,27,1,15,23,7,0,0,1,1,,"{""NP"": {""RB"": 1, ""CC#NN"": 1, ""CD#NN"": 1, ""PRP#NNS"": 1, ""NNP#NNP#CC#NNP#NNP"": 1, ""NP#,#NP"": 1}, ""PP"": {""IN#S"": 1, ""IN"": 1}, ""VP"": {""VBD#NP#PP"": 1, ""VBG#PP"": 1, ""VB#NP#PP"": 1, ""VBD#PP"": 1}, ""S"": {""IN#NP#VP#."": 1, ""ADVP#VP"": 1, ""VP#."": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""PP#VP#NP#."": 1}}",0.0,0.713,0.287,"{""R"": 2, ""A"": 2, ""N"": 5, ""&"": 2, ""P"": 5, ""$"": 1, "","": 4, ""V"": 4, ""O"": 2, ""^"": 4}"
Hart x Statham ,15,3,1,2,17,7,0,0,1,0,,"{""NP"": {""NNP#NNP#NNP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 2, ""G"": 1}"
. Jimmy Kimmel Jimmy Kimmel Live .....Make sure y'all tune n tonight damn it!!!!! ,82,14,1,6,2,7,0,2,1,1,,"{""INTJ"": {""UH"": 1}, ""ROOT"": {""INTJ"": 1, ""NP"": 1}, ""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#NN#NN#NN"": 1, ""NP#SBAR"": 1, ""NP#:#SQ"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBP#ADJP"": 1, ""VBZ"": 1}, ""SBAR"": {""S"": 1}, ""SQ"": {""VP#NP#NP"": 1}}",0.239,0.619,0.142,"{"","": 3, ""^"": 4, ""V"": 3, ""A"": 2, ""O"": 2, ""&"": 1, ""R"": 1}"
